Vùng,Tỉnh,BC,Mã đơn,Tệp khách,Ngày nhập BC Giao,Số ngày đã nhập BC,Giờ câp nhật,Số lần giao,Nhóm BL,COD
NTB,Lâm Đồng,Bưu Cục Đạ Rsal-Đam Rông-Lâm Đồng,GYHUXEYP,SME,2026-06-08 15:30:41.209000+00:00,5.7,2026-06-14 07:45:35.118000+00:00,1,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Đạ Rsal-Đam Rông-Lâm Đồng,GYH9UMVY,SME,2026-06-08 15:30:41.209000+00:00,5.7,2026-06-14 07:45:35.118000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Đạ Rsal-Đam Rông-Lâm Đồng,VNGH80595856605,TTS,2026-06-08 15:30:41.209000+00:00,5.7,2026-06-14 07:45:35.118000+00:00,1,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Đạ Rsal-Đam Rông-Lâm Đồng,GYHURKNM,SME,2026-06-08 15:30:41.209000+00:00,5.7,2026-06-14 07:45:35.118000+00:00,1,(a) 5 - 6 ngày,cod
NTB,Ninh Thuận,Bưu Cục 26A Lê Duẩn-Ninh Sơn-Ninh Thuận,VNGH80069956610,TTS,2026-06-08 15:55:39.396000+00:00,5.7,2026-06-14 07:45:35.118000+00:00,3,(a) 5 - 6 ngày,cod
NTB,Ninh Thuận,Bưu Cục 26A Lê Duẩn-Ninh Sơn-Ninh Thuận,GYH9TEHE,SME,2026-06-08 15:55:39.396000+00:00,5.7,2026-06-14 07:45:35.118000+00:00,3,(a) 5 - 6 ngày,cod
NTB,Ninh Thuận,Bưu Cục 26A Lê Duẩn-Ninh Sơn-Ninh Thuận,GYHUKWED,SME,2026-06-08 15:55:39.396000+00:00,5.7,2026-06-14 07:45:35.118000+00:00,3,(a) 5 - 6 ngày,cod
NTB,Ninh Thuận,Bưu Cục 26A Lê Duẩn-Ninh Sơn-Ninh Thuận,GYH9Y8BP,SME,2026-06-08 15:55:39.396000+00:00,5.7,2026-06-14 07:45:35.118000+00:00,3,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Số 6 Trương Văn Hoàn-Phường 9-Đà Lạt-Lâm Đồng,GYHC9G3M,SME,2026-06-08 15:56:57.683000+00:00,5.7,2026-06-14 07:45:35.118000+00:00,3,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Số 6 Trương Văn Hoàn-Phường 9-Đà Lạt-Lâm Đồng,GYHUBHW4,SME,2026-06-08 16:02:42.414000+00:00,5.7,2026-06-14 07:45:35.118000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Đắk Nông,Bưu Cục Thôn 2-Xã Quảng Tín-Đắk Nông,GYHGEU3N,SME,2026-06-08 16:38:33.586000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,2,(a) 5 - 6 ngày,cod
NTB,Đắk Nông,Bưu Cục Thôn 2-Xã Quảng Tín-Đắk Nông,GYHUL3LV,SME,2026-06-08 16:38:42.969000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,2,(a) 5 - 6 ngày,cod
NTB,Đắk Nông,Bưu Cục Thôn 2-Xã Quảng Tín-Đắk Nông,GYHU6LWQ,SME,2026-06-08 16:38:42.969000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Đắk Nông,Bưu Cục Thôn 2-Xã Quảng Tín-Đắk Nông,GYHGEUNP,SME,2026-06-08 16:38:42.969000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,3,(a) 5 - 6 ngày,cod
NTB,Đắk Nông,Bưu Cục Thôn 2-Xã Quảng Tín-Đắk Nông,GYH9WWQ6,SME,2026-06-08 16:38:46.893000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Đắk Nông,Bưu Cục Thôn 2-Xã Quảng Tín-Đắk Nông,GYH9R9HL,SME,2026-06-08 16:38:46.893000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Đắk Nông,Bưu Cục Thôn 2-Xã Quảng Tín-Đắk Nông,GYH9MVPL,SME,2026-06-08 16:38:46.893000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Đắk Nông,Bưu Cục Thôn 2-Xã Quảng Tín-Đắk Nông,VNGH80595466608,TTS,2026-06-08 16:39:46.402000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,1,(a) 5 - 6 ngày,cod
NTB,Đắk Nông,Bưu Cục Thôn 2-Xã Quảng Tín-Đắk Nông,GYHUUUPM,SME,2026-06-08 16:39:50.020000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Đắk Nông,Bưu Cục Thôn 2-Xã Quảng Tín-Đắk Nông,GYHGU8P8,Shopee-Bulky,2026-06-08 16:39:53.581000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,1,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn R'Chai 2-Xã Đức Trọng-Lâm Đồng,GYHGP3Y3,SME,2026-06-08 17:06:59.952000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,1,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn R'Chai 2-Xã Đức Trọng-Lâm Đồng,GYH78R4U,SME,2026-06-08 17:07:03.331000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,1,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn R'Chai 2-Xã Đức Trọng-Lâm Đồng,GYH9L3PW,SME,2026-06-08 17:07:03.331000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,3,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn R'Chai 2-Xã Đức Trọng-Lâm Đồng,GYHCG83Y,SME,2026-06-08 17:07:03.331000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,1,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn R'Chai 2-Xã Đức Trọng-Lâm Đồng,VNGH80867936604,TTS,2026-06-08 17:07:10.006000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,1,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn R'Chai 2-Xã Đức Trọng-Lâm Đồng,GYHCUV8C,Shopee,2026-06-08 17:07:51.535000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,1,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn R'Chai 2-Xã Đức Trọng-Lâm Đồng,VNGH80554406608,TTS,2026-06-08 17:08:02.883000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,2,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn R'Chai 2-Xã Đức Trọng-Lâm Đồng,GYHUMXYH,SME,2026-06-08 17:08:20.795000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,3,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn R'Chai 2-Xã Đức Trọng-Lâm Đồng,GYHUFR3D,SME,2026-06-08 17:08:20.795000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,1,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn R'Chai 2-Xã Đức Trọng-Lâm Đồng,VNGH80767236606,TTS,2026-06-08 17:08:20.795000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,1,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn R'Chai 2-Xã Đức Trọng-Lâm Đồng,VNGH80407966605,TTS,2026-06-08 17:08:20.795000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,1,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn R'Chai 2-Xã Đức Trọng-Lâm Đồng,VNGH80602626606,TTS,2026-06-08 17:08:20.795000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,3,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn R'Chai 2-Xã Đức Trọng-Lâm Đồng,GYHGBWGD,SME,2026-06-08 17:10:30.888000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,1,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn R'Chai 2-Xã Đức Trọng-Lâm Đồng,GYH9PAFC,Shopee-Bulky,2026-06-08 17:10:46.646000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,1,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn R'Chai 2-Xã Đức Trọng-Lâm Đồng,GYH9AB4G,SME,2026-06-08 17:10:58.439000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,1,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn R'Chai 2-Xã Đức Trọng-Lâm Đồng,VNGH80379356606,TTS,2026-06-08 17:11:07.792000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,1,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn R'Chai 2-Xã Đức Trọng-Lâm Đồng,GYHUEAHP,SME,2026-06-08 17:11:07.792000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,1,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn R'Chai 2-Xã Đức Trọng-Lâm Đồng,GYHGFQMA,SME,2026-06-08 17:11:11.712000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,1,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn R'Chai 2-Xã Đức Trọng-Lâm Đồng,VNGH80372606605,TTS,2026-06-08 17:11:11.712000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,1,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục QL20 Ninh Hòa-Đức Trọng-Lâm Đồng,VNGH80563836606,TTS,2026-06-08 17:41:43.983000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,3,(a) 5 - 6 ngày,cod
NTB,Đắk Nông,Bưu Cục 01 Nguyễn Tất Thành-Đắk R lấp-Đắk Nông,GYHUV783,SME,2026-06-08 17:45:10.799000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,1,(a) 5 - 6 ngày,cod
NTB,Đắk Nông,Bưu Cục 01 Nguyễn Tất Thành-Đắk R lấp-Đắk Nông,VNGH80292416601,TTS,2026-06-08 17:45:16.865000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,0,(a) 5 - 6 ngày,non - không phí
NTB,Đắk Nông,Bưu Cục 01 Nguyễn Tất Thành-Đắk R lấp-Đắk Nông,GYHU6V6Q,SME,2026-06-08 17:45:27.094000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,2,(a) 5 - 6 ngày,cod
NTB,Đắk Nông,Bưu Cục 01 Nguyễn Tất Thành-Đắk R lấp-Đắk Nông,GYHUFCK7,SME,2026-06-08 17:45:53.397000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,3,(a) 5 - 6 ngày,cod
NTB,Đắk Nông,Bưu Cục 01 Nguyễn Tất Thành-Đắk R lấp-Đắk Nông,VNGH80959306607,TTS,2026-06-08 17:46:17.947000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,1,(a) 5 - 6 ngày,cod
NTB,Đắk Nông,Bưu Cục 01 Nguyễn Tất Thành-Đắk R lấp-Đắk Nông,GYHUBYBY,SME,2026-06-08 17:46:17.947000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Đắk Nông,Bưu Cục 01 Nguyễn Tất Thành-Đắk R lấp-Đắk Nông,GYHGAU39,SME,2026-06-08 17:46:48.316000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,3,(a) 5 - 6 ngày,cod
NTB,Đắk Nông,Bưu Cục Đắk Mil-Đắk Nông,GYHUQW46,SME,2026-06-08 17:56:47.078000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,3,(a) 5 - 6 ngày,cod
NTB,Đắk Nông,Bưu Cục Đắk Mil-Đắk Nông,GYHG9WWF,SME,2026-06-08 17:56:53.034000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,3,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80316556607,TTS,2026-06-08 18:08:19.835000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80564376606,TTS,2026-06-08 18:08:19.835000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80323576606,TTS,2026-06-08 18:08:19.835000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHUC9D4,SME,2026-06-08 18:08:29.138000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,1,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHCUVPU,SME,2026-06-08 18:08:49.125000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHCXEGY,Shopee-Bulky,2026-06-08 18:10:28.260000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,0,(a) 5 - 6 ngày,non - không phí
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHG86XC,SME,2026-06-08 18:12:20.690000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,1,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHG438F,SME,2026-06-08 18:12:45.779000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,3,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYH9C9PB,SME,2026-06-08 18:12:52.558000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80879916608,TTS,2026-06-08 18:12:52.558000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80811936601,TTS,2026-06-08 18:13:33.372000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHU797P,SME,2026-06-08 18:14:05.189000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,1,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80041696605,TTS-Bulky,2026-06-08 18:14:58.938000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80919306608,TTS,2026-06-08 18:15:13.092000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHCKN7X,Shopee,2026-06-08 18:19:33.847000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80773636602,TTS,2026-06-08 18:23:19.545000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,1,(a) 5 - 6 ngày,non - không phí
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80178166606,TTS-Bulky,2026-06-08 18:25:27.034000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80774216606,TTS-Bulky,2026-06-08 18:29:58.196000+00:00,5.6,2026-06-14 07:45:35.118000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Khánh Hòa,Bưu Cục Đường 35 Hà Quang 1-Xã Nam Nha Trang-Khánh Hòa,GYH9YFE7,SME,2026-06-08 18:54:43.759000+00:00,5.5,2026-06-14 07:45:35.118000+00:00,1,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,GYHCMHUV,SME,2026-06-08 18:56:15.313000+00:00,5.5,2026-06-14 07:45:35.118000+00:00,3,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,VNGH80358836608,TTS,2026-06-08 18:56:38.435000+00:00,5.5,2026-06-14 07:45:35.118000+00:00,1,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,GYHCKF4D,SME,2026-06-08 18:57:07.738000+00:00,5.5,2026-06-14 07:45:35.118000+00:00,3,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,GYH7EQ8M,SME,2026-06-08 18:57:32.623000+00:00,5.5,2026-06-14 07:45:35.118000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,GYHVQF4T,SME,2026-06-08 18:57:32.623000+00:00,5.5,2026-06-14 07:45:35.118000+00:00,1,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,GYHGWP8L,SME,2026-06-08 18:58:30.702000+00:00,5.5,2026-06-14 07:45:35.118000+00:00,1,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,VNGH80949146608,TTS,2026-06-08 18:58:53.808000+00:00,5.5,2026-06-14 07:45:35.118000+00:00,2,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,GYHU34HR,SME,2026-06-08 18:58:53.808000+00:00,5.5,2026-06-14 07:45:35.118000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,VNGH80886416608,TTS,2026-06-08 18:58:53.808000+00:00,5.5,2026-06-14 07:45:35.118000+00:00,2,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,GYH9U9AC,SME,2026-06-08 18:58:53.808000+00:00,5.5,2026-06-14 07:45:35.118000+00:00,1,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,GYHGA3TA,SME,2026-06-08 18:58:58.109000+00:00,5.5,2026-06-14 07:45:35.118000+00:00,2,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,VNGH80333136603,TTS,2026-06-08 18:58:58.109000+00:00,5.5,2026-06-14 07:45:35.118000+00:00,1,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,GYHU4D3D,SME,2026-06-08 18:59:00.585000+00:00,5.5,2026-06-14 07:45:35.118000+00:00,2,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,GYHUVKX4,SME,2026-06-08 18:59:18.836000+00:00,5.5,2026-06-14 07:45:35.118000+00:00,2,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,GYHU7PGK,SME,2026-06-08 18:59:26.083000+00:00,5.5,2026-06-14 07:45:35.118000+00:00,2,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,VNGH80233216610,TTS,2026-06-08 18:59:41.803000+00:00,5.5,2026-06-14 07:45:35.118000+00:00,3,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,GYH9PC4Y,SME,2026-06-08 18:59:41.803000+00:00,5.5,2026-06-14 07:45:35.118000+00:00,1,(a) 5 - 6 ngày,non - không phí
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,GYHCC8DU,Shopee-Bulky,2026-06-08 19:00:15.475000+00:00,5.5,2026-06-14 07:45:35.118000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,VNGH80160276601,TTS,2026-06-08 19:00:20.957000+00:00,5.5,2026-06-14 07:45:35.118000+00:00,1,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,GYHU3QTX,SME,2026-06-08 19:01:04.206000+00:00,5.5,2026-06-14 07:45:35.118000+00:00,2,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,VNGH80260076607,TTS,2026-06-08 19:01:04.206000+00:00,5.5,2026-06-14 07:45:35.118000+00:00,3,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,VNGH80898756602,TTS,2026-06-08 19:01:04.206000+00:00,5.5,2026-06-14 07:45:35.118000+00:00,3,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,VNGH80137576604,TTS,2026-06-08 19:01:04.206000+00:00,5.5,2026-06-14 07:45:35.118000+00:00,2,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,GYHGNCX4,SME,2026-06-08 19:02:43.906000+00:00,5.5,2026-06-14 07:45:35.118000+00:00,3,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,VNGH80220356609,TTS,2026-06-08 19:07:19.814000+00:00,5.5,2026-06-14 07:45:35.118000+00:00,2,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,GYH9AYP3,SME,2026-06-08 19:07:19.814000+00:00,5.5,2026-06-14 07:45:35.118000+00:00,2,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,VNGH80227086610,TTS,2026-06-08 19:07:19.814000+00:00,5.5,2026-06-14 07:45:35.118000+00:00,2,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,GYH944CV,SME,2026-06-08 19:07:19.814000+00:00,5.5,2026-06-14 07:45:35.118000+00:00,2,(a) 5 - 6 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,GYH734XC,SME,2026-06-08 19:07:24.941000+00:00,5.5,2026-06-14 07:45:35.118000+00:00,3,(a) 5 - 6 ngày,cod
NTB,Khánh Hòa,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà,GYHU3C8X,SME,2026-06-08 19:16:07.296000+00:00,5.5,2026-06-14 07:45:35.118000+00:00,2,(a) 5 - 6 ngày,cod
NTB,Khánh Hòa,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà,GYHUBCCV,Shopee,2026-06-08 19:22:15.936000+00:00,5.5,2026-06-14 07:45:35.118000+00:00,1,(a) 5 - 6 ngày,cod
NTB,Khánh Hòa,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà,VNGH80626476610,TTS,2026-06-08 19:22:22.195000+00:00,5.5,2026-06-14 07:45:35.118000+00:00,0,(a) 5 - 6 ngày,non - không phí
NTB,Đắk Nông,Bưu Cục 40 Nguyễn Văn Linh-Cư Jút-Đắk Nông,GYHUBAA7,SME,2026-06-08 19:28:39.895000+00:00,5.5,2026-06-14 07:45:35.118000+00:00,3,(a) 5 - 6 ngày,cod
NTB,Đắk Nông,Bưu Cục Hùng Vương-Nghĩa Trung-Gia Nghĩa-Đắk Nông,GYHGET7V,SME,2026-06-08 19:33:46.572000+00:00,5.5,2026-06-14 07:45:35.118000+00:00,3,(a) 5 - 6 ngày,cod
NTB,Đắk Nông,Bưu Cục Hùng Vương-Nghĩa Trung-Gia Nghĩa-Đắk Nông,GYHGHCXG,SME,2026-06-08 19:33:46.572000+00:00,5.5,2026-06-14 07:45:35.118000+00:00,3,(a) 5 - 6 ngày,cod
NTB,Khánh Hòa,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa,GYHCBNYF,Shopee,2026-06-08 19:39:59.074000+00:00,5.5,2026-06-14 07:45:35.118000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Khánh Hòa,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa,GYH99A3M,Shopee,2026-06-08 19:41:50.214000+00:00,5.5,2026-06-14 07:45:35.118000+00:00,1,(a) 5 - 6 ngày,cod
NTB,Khánh Hòa,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa,GYHC77HH,Shopee,2026-06-08 19:45:33.537000+00:00,5.5,2026-06-14 07:45:35.118000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Khánh Hòa,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa,GYHUX3YR,SME,2026-06-08 19:46:43.727000+00:00,5.5,2026-06-14 07:45:35.118000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Khánh Hòa,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa,GYH9LL97,SME,2026-06-08 19:47:23.709000+00:00,5.5,2026-06-14 07:45:35.118000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Khánh Hòa,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa,GYH9YNLX,SME,2026-06-08 19:47:23.709000+00:00,5.5,2026-06-14 07:45:35.118000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Khánh Hòa,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa,GYHC6Q8Y,Shopee,2026-06-08 19:47:40.963000+00:00,5.5,2026-06-14 07:45:35.118000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Khánh Hòa,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa,VNGH80073136609,TTS,2026-06-08 19:49:11.077000+00:00,5.5,2026-06-14 07:45:35.118000+00:00,0,(a) 5 - 6 ngày,cod
NTB,Khánh Hòa,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa,VNGH80924796610,TTS,2026-06-08 19:49:11.077000+00:00,5.5,2026-06-14 07:45:35.118000+00:00,1,(a) 5 - 6 ngày,non - không phí
