Cấp Quản Lý,Chi tiết,Loại Hàng,Time,Volume,% Gán,% GTC,% Chuyển trả,Leadtime,Sản Lượng Giao Thành Công,Sản Lượng Chuyển Trả,Sản Lượng Gán,Sản Lượng Trả,Sản Lượng Tồn,Sản Lượng Chưa Gán,% Chưa Gán,%Tồn,Hàng Mới Về Trong Ngày,Tỉnh,Vùng,AM
NTB - Bình Thuận,BC Số 7 Lê Thánh Tôn-LaGi-Bình Thuận,Hàng Mới Ca 1,2026-06-09 - Thứ 3,68,100.00%,94.12%,0.00%,4.8,64,0,68,0,4,0,0.00%,5.88%,68,Bình Thuận,NTB,Huỳnh Tấn Hiền
NTB - Bình Thuận,BC Số 7 Lê Thánh Tôn-LaGi-Bình Thuận,Hàng Mới Ca 1,2026-05-19 - Thứ 3,69,100.00%,94.20%,0.00%,4.62,65,0,69,0,4,0,0.00%,5.80%,69,Bình Thuận,NTB,Huỳnh Tấn Hiền
NTB - Bình Thuận,BC Số 7 Lê Thánh Tôn-LaGi-Bình Thuận,Hàng Mới Ca 1,2026-05-17 - Chủ Nhật,72,100.00%,93.06%,0.00%,4.72,67,0,72,0,5,0,0.00%,6.94%,72,Bình Thuận,NTB,Huỳnh Tấn Hiền
NTB - Bình Thuận,BC Số 7 Lê Thánh Tôn-LaGi-Bình Thuận,Hàng Mới Ca 1,2026-05-28 - Thứ 5,75,100.00%,96.00%,0.00%,4.81,72,0,75,0,3,0,0.00%,4.00%,75,Bình Thuận,NTB,Huỳnh Tấn Hiền
NTB - Bình Thuận,BC Số 7 Lê Thánh Tôn-LaGi-Bình Thuận,Hàng Mới Ca 1,2026-06-02 - Thứ 3,85,100.00%,92.94%,0.00%,3.97,79,0,85,0,6,0,0.00%,7.06%,85,Bình Thuận,NTB,Huỳnh Tấn Hiền
NTB - Bình Thuận,BC Số 7 Lê Thánh Tôn-LaGi-Bình Thuận,Hàng Mới Ca 1,2026-06-12 - Thứ 6,82,100.00%,100.00%,0.00%,5.35,82,0,82,0,0,0,0.00%,0.00%,82,Bình Thuận,NTB,Huỳnh Tấn Hiền
NTB - Bình Thuận,BC Số 7 Lê Thánh Tôn-LaGi-Bình Thuận,Hàng Mới Ca 2,2026-06-11 - Thứ 5,121,99.17%,83.47%,0.00%,3.41,101,0,120,0,20,1,0.83%,16.53%,121,Bình Thuận,NTB,Huỳnh Tấn Hiền
NTB - Bình Thuận,BC Số 7 Lê Thánh Tôn-LaGi-Bình Thuận,Hàng Mới Ca 2,2026-05-22 - Thứ 6,18,100.00%,94.44%,0.00%,1.53,17,0,18,0,1,0,0.00%,5.56%,18,Bình Thuận,NTB,Huỳnh Tấn Hiền
NTB - Bình Thuận,BC Số 7 Lê Thánh Tôn-LaGi-Bình Thuận,Hàng Mới Ca 2,2026-05-20 - Thứ 4,28,100.00%,82.14%,0.00%,1.7,23,0,28,0,5,0,0.00%,17.86%,28,Bình Thuận,NTB,Huỳnh Tấn Hiền
NTB - Bình Thuận,BC Số 7 Lê Thánh Tôn-LaGi-Bình Thuận,Hàng Mới Ca 2,2026-05-18 - Thứ 2,36,100.00%,91.67%,0.00%,2.24,33,0,36,0,3,0,0.00%,8.33%,36,Bình Thuận,NTB,Huỳnh Tấn Hiền
NTB - Bình Thuận,BC Số 7 Lê Thánh Tôn-LaGi-Bình Thuận,Hàng Mới Ca 2,2026-05-29 - Thứ 6,48,100.00%,70.83%,0.00%,2.76,34,0,48,0,14,0,0.00%,29.17%,48,Bình Thuận,NTB,Huỳnh Tấn Hiền
NTB - Bình Thuận,BC Số 7 Lê Thánh Tôn-LaGi-Bình Thuận,Hàng Mới Ca 2,2026-06-01 - Thứ 2,41,100.00%,85.37%,0.00%,2.37,35,0,41,0,6,0,0.00%,14.63%,41,Bình Thuận,NTB,Huỳnh Tấn Hiền
NTB - Bình Thuận,BC Số 7 Lê Thánh Tôn-LaGi-Bình Thuận,Hàng Mới Ca 2,2026-06-04 - Thứ 5,53,96.23%,75.47%,0.00%,3,40,0,51,0,13,2,3.77%,24.53%,53,Bình Thuận,NTB,Huỳnh Tấn Hiền
NTB - Bình Thuận,BC Số 7 Lê Thánh Tôn-LaGi-Bình Thuận,Hàng Mới Ca 2,2026-06-07 - Chủ Nhật,53,83.02%,77.36%,0.00%,2.85,41,0,44,0,12,9,16.98%,22.64%,53,Bình Thuận,NTB,Huỳnh Tấn Hiền
NTB - Bình Thuận,BC Số 7 Lê Thánh Tôn-LaGi-Bình Thuận,Hàng Mới Ca 2,2026-05-31 - Chủ Nhật,64,93.75%,70.31%,0.00%,2.16,45,0,60,0,19,4,6.25%,29.69%,64,Bình Thuận,NTB,Huỳnh Tấn Hiền
NTB - Bình Thuận,BC Số 7 Lê Thánh Tôn-LaGi-Bình Thuận,Hàng Mới Ca 2,2026-06-13 - Thứ 7,50,98.00%,92.00%,0.00%,2.35,46,0,49,0,4,1,2.00%,8.00%,50,Bình Thuận,NTB,Huỳnh Tấn Hiền
NTB - Bình Thuận,BC Số 7 Lê Thánh Tôn-LaGi-Bình Thuận,Hàng Mới Ca 2,2026-05-28 - Thứ 5,59,100.00%,79.66%,0.00%,2.96,47,0,59,0,12,0,0.00%,20.34%,59,Bình Thuận,NTB,Huỳnh Tấn Hiền
NTB - Bình Thuận,BC Số 7 Lê Thánh Tôn-LaGi-Bình Thuận,Hàng Mới Ca 2,2026-06-08 - Thứ 2,53,100.00%,88.68%,0.00%,2.77,47,0,53,0,6,0,0.00%,11.32%,53,Bình Thuận,NTB,Huỳnh Tấn Hiền
NTB - Bình Thuận,BC Số 7 Lê Thánh Tôn-LaGi-Bình Thuận,Hàng Mới Ca 2,2026-05-27 - Thứ 4,57,100.00%,87.72%,0.00%,2.84,50,0,57,0,7,0,0.00%,12.28%,57,Bình Thuận,NTB,Huỳnh Tấn Hiền
NTB - Bình Thuận,BC Số 7 Lê Thánh Tôn-LaGi-Bình Thuận,Hàng Mới Ca 2,2026-05-26 - Thứ 3,60,100.00%,88.33%,0.00%,2.83,53,0,60,0,7,0,0.00%,11.67%,60,Bình Thuận,NTB,Huỳnh Tấn Hiền
NTB - Bình Thuận,BC Số 7 Lê Thánh Tôn-LaGi-Bình Thuận,Hàng Mới Ca 2,2026-05-25 - Thứ 2,59,98.31%,89.83%,0.00%,2.72,53,0,58,0,6,1,1.69%,10.17%,59,Bình Thuận,NTB,Huỳnh Tấn Hiền
NTB - Bình Thuận,BC Số 7 Lê Thánh Tôn-LaGi-Bình Thuận,Hàng Mới Ca 2,2026-06-02 - Thứ 3,63,100.00%,84.13%,0.00%,2.91,53,0,63,0,10,0,0.00%,15.87%,63,Bình Thuận,NTB,Huỳnh Tấn Hiền
NTB - Bình Thuận,BC Số 7 Lê Thánh Tôn-LaGi-Bình Thuận,Hàng Mới Ca 2,2026-05-30 - Thứ 7,60,100.00%,90.00%,0.00%,3.06,54,0,60,0,6,0,0.00%,10.00%,60,Bình Thuận,NTB,Huỳnh Tấn Hiền
NTB - Bình Thuận,BC Số 7 Lê Thánh Tôn-LaGi-Bình Thuận,Hàng Mới Ca 2,2026-05-23 - Thứ 7,63,100.00%,85.71%,0.00%,2.8,54,0,63,0,9,0,0.00%,14.29%,63,Bình Thuận,NTB,Huỳnh Tấn Hiền
NTB - Bình Thuận,BC Số 7 Lê Thánh Tôn-LaGi-Bình Thuận,Hàng Mới Ca 2,2026-05-24 - Chủ Nhật,64,100.00%,85.94%,0.00%,2.6,55,0,64,0,9,0,0.00%,14.06%,64,Bình Thuận,NTB,Huỳnh Tấn Hiền
NTB - Bình Thuận,BC Số 7 Lê Thánh Tôn-LaGi-Bình Thuận,Hàng Mới Ca 2,2026-06-09 - Thứ 3,64,100.00%,87.50%,0.00%,2.45,56,0,64,0,8,0,0.00%,12.50%,64,Bình Thuận,NTB,Huỳnh Tấn Hiền
NTB - Bình Thuận,BC Số 7 Lê Thánh Tôn-LaGi-Bình Thuận,Hàng Mới Ca 2,2026-05-17 - Chủ Nhật,79,97.47%,73.42%,0.00%,3.33,58,0,77,0,21,2,2.53%,26.58%,79,Bình Thuận,NTB,Huỳnh Tấn Hiền
NTB - Bình Thuận,BC Số 7 Lê Thánh Tôn-LaGi-Bình Thuận,Hàng Mới Ca 2,2026-06-03 - Thứ 4,76,98.68%,81.58%,0.00%,2.92,62,0,75,0,14,1,1.32%,18.42%,76,Bình Thuận,NTB,Huỳnh Tấn Hiền
NTB - Bình Thuận,BC Số 7 Lê Thánh Tôn-LaGi-Bình Thuận,Hàng Mới Ca 2,2026-05-19 - Thứ 3,71,100.00%,87.32%,0.00%,2.98,62,0,71,0,9,0,0.00%,12.68%,71,Bình Thuận,NTB,Huỳnh Tấn Hiền
NTB - Bình Thuận,BC Số 7 Lê Thánh Tôn-LaGi-Bình Thuận,Hàng Mới Ca 2,2026-06-10 - Thứ 4,74,100.00%,85.14%,0.00%,2.94,63,0,74,0,11,0,0.00%,14.86%,74,Bình Thuận,NTB,Huỳnh Tấn Hiền
NTB - Bình Thuận,BC Số 7 Lê Thánh Tôn-LaGi-Bình Thuận,Hàng Mới Ca 2,2026-06-05 - Thứ 6,71,100.00%,91.55%,0.00%,3.11,65,0,71,0,6,0,0.00%,8.45%,71,Bình Thuận,NTB,Huỳnh Tấn Hiền
NTB - Bình Thuận,BC Số 7 Lê Thánh Tôn-LaGi-Bình Thuận,Hàng Mới Ca 2,2026-06-06 - Thứ 7,75,100.00%,86.67%,0.00%,2.86,65,0,75,0,10,0,0.00%,13.33%,75,Bình Thuận,NTB,Huỳnh Tấn Hiền
NTB - Bình Thuận,BC Số 7 Lê Thánh Tôn-LaGi-Bình Thuận,Hàng Mới Ca 2,2026-05-21 - Thứ 5,76,100.00%,90.79%,0.00%,3.26,69,0,76,0,7,0,0.00%,9.21%,76,Bình Thuận,NTB,Huỳnh Tấn Hiền
NTB - Bình Thuận,BC Số 7 Lê Thánh Tôn-LaGi-Bình Thuận,Hàng Mới Ca 2,2026-06-12 - Thứ 6,80,100.00%,87.50%,0.00%,3.1,70,0,80,0,10,0,0.00%,12.50%,80,Bình Thuận,NTB,Huỳnh Tấn Hiền
NTB - Bình Thuận,BC Số 7 Lê Thánh Tôn-LaGi-Bình Thuận,Hàng Tồn,2026-05-23 - Thứ 7,10,100.00%,40.00%,0.00%,31,4,0,10,0,6,0,0.00%,60.00%,0,Bình Thuận,NTB,Huỳnh Tấn Hiền
NTB - Bình Thuận,BC Số 7 Lê Thánh Tôn-LaGi-Bình Thuận,Hàng Tồn,2026-05-24 - Chủ Nhật,16,100.00%,31.25%,0.00%,21.8,5,0,16,0,11,0,0.00%,68.75%,0,Bình Thuận,NTB,Huỳnh Tấn Hiền
NTB - Bình Thuận,BC Số 7 Lê Thánh Tôn-LaGi-Bình Thuận,Hàng Tồn,2026-05-19 - Thứ 3,15,100.00%,33.33%,6.67%,38.6,5,1,15,1,9,0,0.00%,60.00%,0,Bình Thuận,NTB,Huỳnh Tấn Hiền
NTB - Bình Thuận,BC Số 7 Lê Thánh Tôn-LaGi-Bình Thuận,Hàng Tồn,2026-05-17 - Chủ Nhật,12,100.00%,50.00%,0.00%,27.5,6,0,12,0,6,0,0.00%,50.00%,0,Bình Thuận,NTB,Huỳnh Tấn Hiền
NTB - Bình Thuận,BC Số 7 Lê Thánh Tôn-LaGi-Bình Thuận,Hàng Tồn,2026-05-26 - Thứ 3,16,93.75%,43.75%,0.00%,46.86,7,0,15,0,9,1,6.25%,56.25%,0,Bình Thuận,NTB,Huỳnh Tấn Hiền
NTB - Bình Thuận,BC Số 7 Lê Thánh Tôn-LaGi-Bình Thuận,Hàng Tồn,2026-05-22 - Thứ 6,14,100.00%,50.00%,7.14%,33.29,7,1,14,1,6,0,0.00%,42.86%,0,Bình Thuận,NTB,Huỳnh Tấn Hiền
NTB - Bình Thuận,BC Số 7 Lê Thánh Tôn-LaGi-Bình Thuận,Hàng Tồn,2026-06-10 - Thứ 4,20,100.00%,35.00%,10.00%,28.14,7,2,20,2,11,0,0.00%,55.00%,0,Bình Thuận,NTB,Huỳnh Tấn Hiền
NTB - Bình Thuận,BC Số 7 Lê Thánh Tôn-LaGi-Bình Thuận,Hàng Tồn,2026-05-21 - Thứ 5,14,92.86%,50.00%,7.14%,25.14,7,1,13,1,6,1,7.14%,42.86%,0,Bình Thuận,NTB,Huỳnh Tấn Hiền
NTB - Bình Thuận,BC Số 7 Lê Thánh Tôn-LaGi-Bình Thuận,Hàng Tồn,2026-05-31 - Chủ Nhật,17,100.00%,41.18%,11.76%,32.57,7,2,17,2,8,0,0.00%,47.06%,0,Bình Thuận,NTB,Huỳnh Tấn Hiền
NTB - Bình Thuận,BC Số 7 Lê Thánh Tôn-LaGi-Bình Thuận,Hàng Tồn,2026-05-27 - Thứ 4,17,100.00%,47.06%,0.00%,27.88,8,0,17,0,9,0,0.00%,52.94%,0,Bình Thuận,NTB,Huỳnh Tấn Hiền
NTB - Bình Thuận,BC Số 7 Lê Thánh Tôn-LaGi-Bình Thuận,Hàng Tồn,2026-05-29 - Thứ 6,19,100.00%,47.37%,0.00%,26.33,9,0,19,0,10,0,0.00%,52.63%,0,Bình Thuận,NTB,Huỳnh Tấn Hiền
NTB - Bình Thuận,BC Số 7 Lê Thánh Tôn-LaGi-Bình Thuận,Hàng Tồn,2026-06-06 - Thứ 7,14,100.00%,64.29%,0.00%,30.22,9,0,14,0,5,0,0.00%,35.71%,0,Bình Thuận,NTB,Huỳnh Tấn Hiền
NTB - Bình Thuận,BC Số 7 Lê Thánh Tôn-LaGi-Bình Thuận,Hàng Tồn,2026-06-02 - Thứ 3,17,100.00%,52.94%,5.88%,34.11,9,1,17,1,7,0,0.00%,41.18%,0,Bình Thuận,NTB,Huỳnh Tấn Hiền
NTB - Bình Thuận,BC Số 7 Lê Thánh Tôn-LaGi-Bình Thuận,Hàng Tồn,2026-06-09 - Thứ 3,19,100.00%,47.37%,5.26%,29.89,9,1,19,1,9,0,0.00%,47.37%,0,Bình Thuận,NTB,Huỳnh Tấn Hiền
NTB - Bình Thuận,BC Số 7 Lê Thánh Tôn-LaGi-Bình Thuận,Hàng Tồn,2026-06-07 - Chủ Nhật,20,100.00%,50.00%,0.00%,27.2,10,0,20,0,10,0,0.00%,50.00%,0,Bình Thuận,NTB,Huỳnh Tấn Hiền
